itemId,itemName,categories,allergens,menuItemNo,calories,calories_DV,calories_units,calories_from_fat,calories_from_fat_DV,calories_from_fat_units,energy_kJ,energy_kJ_DV,energy_kJ_units,protein,protein_DV,protein_units,carbohydrate,carbohydrate_DV,carbohydrate_units,fibre,fibre_DV,fibre_units,sugars,sugars_DV,sugars_units,addedsugars,addedsugars_DV,addedsugars_units,fat,fat_DV,fat_units,saturated_fat,saturated_fat_DV,saturated_fat_units,trans_fat,trans_fat_DV,trans_fat_units,cholesterol,cholesterol_DV,cholesterol_units,vitaminB6,vitaminB6_DV,vitaminB6_units,vitaminD,vitaminD_DV,vitaminD_units,calcium,calcium_DV,calcium_units,iron,iron_DV,iron_units,phosphorus,phosphorus_DV,phosphorus_units,potassium,potassium_DV,potassium_units,sodium,sodium_DV,sodium_units,caffeine,caffeine_DV,caffeine_units,itemIngredientStatement
200604,Iced Coffee (Large),"Beverages, McCafé",Milk,80001,260.0,,Cal.,80.0,,Cal.,1070.0,,kilojoules,3.0,0.06,grams,45.0,0.16363636363636364,grams,0.0,0.0,grams,42.0,,grams,0.0,0.0,grams,9.0,0.11538461538461539,grams,6.0,0.3,grams,0.0,,grams,35.0,0.11666666666666667,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,70.0,0.05384615384615385,milligrams,0.0,0.0,milligrams,60.0,0.048,milligrams,290.0,0.06170212765957447,milligrams,90.0,0.0391304347826087,milligrams,180.0,0.45,milligrams,"Ingredients: Brewed Coffee, Ice Ingredients: Ice., Liquid Sugar Ingredients: Sugar, Water, Potassium Sorbate (preservative), Citric Acid., Light Cream Ingredients: Milk, Cream, Sodium Phosphate, Datem, Sodium Stearoyl Lactylate, Sodium Citrate, Carrageenan."
200592,Iced Coffee Caramel (Large),McCafé,Milk,1209,270.0,,Cal.,80.0,,Cal.,,,,5.0,0.1,grams,46.0,0.16727272727272727,grams,0.0,0.0,grams,39.0,,grams,,,,9.0,0.11538461538461539,grams,6.0,0.3,grams,0.0,,grams,35.0,0.11666666666666667,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,140.0,0.1076923076923077,milligrams,0.0,0.0,milligrams,60.0,0.048,milligrams,400.0,0.0851063829787234,milligrams,440.0,0.19130434782608696,milligrams,180.0,0.45,No unit of measurement,"Ingredients: Brewed Coffee, Ice Ingredients: Ice., Caramel Syrup Ingredients: Sugar, Sweetened Condensed Skim Milk (milk, Sugar), Water, Corn Syrup, Natural Flavors, Brown Sugar, Propylene Glycol, Sea Salt, Disodium Phosphate, Potassium Sorbate (preservative). Contains: Milk., Light Cream Ingredients: Milk, Cream, Sodium Phosphate, Datem, Sodium Stearoyl Lactylate, Sodium Citrate, Carrageenan."
200595,Iced Coffee French Vanilla (Large),McCafé,Milk,1218,230.0,,Cal.,80.0,,Cal.,960.0,,kilojoules,4.0,0.08,grams,38.0,0.13818181818181818,grams,0.0,0.0,grams,34.0,,grams,32.0,0.64,grams,9.0,0.11538461538461539,grams,6.0,0.3,grams,0.0,,grams,35.0,0.11666666666666667,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,70.0,0.05384615384615385,milligrams,0.0,0.0,milligrams,60.0,0.048,milligrams,300.0,0.06382978723404255,milligrams,90.0,0.0391304347826087,milligrams,180.0,0.45,milligrams,"Ingredients: Brewed Coffee, Ice Ingredients: Ice., French Vanilla Syrup Ingredients: Sugar, Water, Natural Flavor, Potassium Sorbate (preservative), Citric Acid, Caramel Color., Light Cream Ingredients: Milk, Cream, Sodium Phosphate, Datem, Sodium Stearoyl Lactylate, Sodium Citrate, Carrageenan."
200095,Iced Nonfat Latte with Sugar Free French Vanilla Syrup (Large),,Milk,414,180.0,,Cal.,0.0,,Cal.,,,,13.0,0.26,grams,33.0,0.12,grams,1.0,0.03571428571428571,grams,17.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,5.0,0.016666666666666666,milligrams,0.0,0.0,milligrams,160.0,8.0,microgram,430.0,0.33076923076923076,milligrams,0.0,0.0,milligrams,350.0,0.28,milligrams,540.0,0.1148936170212766,milligrams,210.0,0.09130434782608696,milligrams,200.0,0.5,No unit of measurement,
200378,Iced Nonfat French Vanilla Latte (Large) §,,Milk,305,270.0,,Cal.,0.0,,Cal.,,,,13.0,0.26,grams,55.0,0.2,grams,1.0,0.03571428571428571,grams,53.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,5.0,0.016666666666666666,milligrams,0.0,0.0,milligrams,160.0,8.0,microgram,430.0,0.33076923076923076,milligrams,0.0,0.0,milligrams,350.0,0.28,milligrams,540.0,0.1148936170212766,milligrams,160.0,0.06956521739130435,milligrams,200.0,0.5,No unit of measurement,
200232,Iced Nonfat Hazelnut Latte (Large) §,,Milk,397,280.0,,Cal.,0.0,,Cal.,,,,13.0,0.26,grams,57.0,0.20727272727272728,grams,1.0,0.03571428571428571,grams,55.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,5.0,0.016666666666666666,milligrams,0.0,0.0,milligrams,160.0,8.0,microgram,430.0,0.33076923076923076,milligrams,0.0,0.0,milligrams,350.0,0.28,milligrams,540.0,0.1148936170212766,milligrams,150.0,0.06521739130434782,milligrams,200.0,0.5,No unit of measurement,
200377,Iced Nonfat Caramel Latte (Large) §,,Milk,110,280.0,,Cal.,0.0,,Cal.,,,,13.0,0.26,grams,57.0,0.20727272727272728,grams,1.0,0.03571428571428571,grams,56.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,5.0,0.016666666666666666,milligrams,0.0,0.0,milligrams,160.0,8.0,microgram,430.0,0.33076923076923076,milligrams,0.0,0.0,milligrams,350.0,0.28,milligrams,540.0,0.1148936170212766,milligrams,150.0,0.06521739130434782,milligrams,200.0,0.5,No unit of measurement,
200382,Iced Nonfat Latte (Large) §,,Milk,7643,130.0,,Cal.,0.0,,Cal.,,,,13.0,0.26,grams,19.0,0.06909090909090909,grams,1.0,0.03571428571428571,grams,17.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,5.0,0.016666666666666666,milligrams,0.0,0.0,milligrams,160.0,8.0,microgram,430.0,0.33076923076923076,milligrams,0.0,0.0,milligrams,350.0,0.28,milligrams,540.0,0.1148936170212766,milligrams,150.0,0.06521739130434782,milligrams,200.0,0.5,No unit of measurement,
200225,Iced Latte with Sugar Free French Vanilla Syrup (Large),,Milk,400,280.0,,Cal.,100.0,,Cal.,,,,12.0,0.24,grams,32.0,0.11636363636363636,grams,1.0,0.03571428571428571,grams,16.0,,grams,,,,11.0,0.14102564102564102,grams,6.0,0.3,grams,0.0,,grams,35.0,0.11666666666666667,milligrams,0.0,0.0,milligrams,170.0,8.5,microgram,400.0,0.3076923076923077,milligrams,0.0,0.0,milligrams,290.0,0.232,milligrams,450.0,0.09574468085106383,milligrams,210.0,0.09130434782608696,milligrams,200.0,0.5,No unit of measurement,
200224,Iced Hazelnut Latte (Large) §,,Milk,393,370.0,,Cal.,100.0,,Cal.,,,,12.0,0.24,grams,57.0,0.20727272727272728,grams,1.0,0.03571428571428571,grams,54.0,,grams,,,,11.0,0.14102564102564102,grams,6.0,0.3,grams,0.0,,grams,35.0,0.11666666666666667,milligrams,0.0,0.0,milligrams,170.0,8.5,microgram,400.0,0.3076923076923077,milligrams,0.0,0.0,milligrams,290.0,0.232,milligrams,450.0,0.09574468085106383,milligrams,160.0,0.06956521739130435,milligrams,200.0,0.5,No unit of measurement,
200332,Iced Latte (Large) §,McCafé,Milk,7622-000,220.0,,Cal.,100.0,,Cal.,940.0,,kilojoules,12.0,0.24,grams,19.0,0.06909090909090909,grams,1.0,0.03571428571428571,grams,16.0,,grams,0.0,0.0,grams,11.0,0.14102564102564102,grams,6.0,0.3,grams,0.0,,grams,35.0,0.11666666666666667,milligrams,0.0,0.0,milligrams,170.0,8.5,microgram,400.0,0.3076923076923077,milligrams,0.0,0.0,milligrams,290.0,0.232,milligrams,450.0,0.09574468085106383,milligrams,160.0,0.06956521739130435,milligrams,230.0,0.575,No unit of measurement,
200537,Hot Chocolate (Medium),McCafé,"Soy, Milk",1697,450.0,,Cal.,150.0,,Cal.,1890.0,,kilojoules,14.0,0.28,grams,63.0,0.2290909090909091,grams,2.0,0.07142857142857142,grams,58.0,,grams,3.0,0.06,grams,16.0,0.20512820512820512,grams,10.0,0.5,grams,0.0,,grams,50.0,0.16666666666666666,milligrams,0.0,0.0,milligrams,6.0,0.3,microgram,460.0,0.35384615384615387,milligrams,0.5,0.027777777777777776,milligrams,330.0,0.264,milligrams,580.0,0.12340425531914893,milligrams,210.0,0.09130434782608696,milligrams,0.0,0.0,milligrams,"Ingredients: Milk, Vitamin D3 Added. Contains: Milk, Chocolate Syrup Ingredients: Sugar, Water, Chocolate Liquor, Caramel Color, Contains 2% Or Less: Natural Flavors, Vanilla Extract, Salt, Gellan Gum, Citric Acid, Potassium Sorbate (preservative). Contains: Milk, Soy., Whipped Light Cream Ingredients: Cream, Nonfat Milk, Liquid Sugar, Contains 2% Or Less: Mono And Diglycerides, Natural Flavors, Carrageenan. Whipping Propellant (nitrous Oxide). Contains: Milk., Chocolate Drizzle Ingredients: Corn Syrup, Dextrose, Water, Sugar, Glycerin, Hydrogenated Coconut Oil, Cocoa (processed With Alkali), Modified Food Starch, Nonfat Milk, Natural Flavors, Salt, Gellan Gum, Disodium Phosphate, Potassium Sorbate (preservative), Soy Lecithin."
200533,Mocha Caramel (Medium),McCafé,"Soy, Milk",80034,340.0,,Cal.,100.0,,Cal.,1440.0,,kilojoules,9.0,0.18,grams,51.0,0.18545454545454546,grams,0.0,0.0,grams,46.0,,grams,31.0,0.62,grams,12.0,0.15384615384615385,grams,7.0,0.35,grams,0.0,,grams,35.0,0.11666666666666667,milligrams,0.0,0.0,milligrams,4.0,0.2,microgram,320.0,0.24615384615384617,milligrams,0.0,0.0,milligrams,220.0,0.176,milligrams,410.0,0.08723404255319149,milligrams,260.0,0.11304347826086956,milligrams,55.0,0.1375,milligrams,"Ingredients: Milk, Vitamin D3 Added. Contains: Milk, Chocolate Caramel Syrup Ingredients: Sugar, Water, Fructose, Propylene Glycol, Caramel Color, Chocolate Liquor, Salt, Natural Flavor, High Fructose Corn Syrup, Gellan Gum, Potassium Sorbate (preservative), Steviol Glycosides, Citric Acid, Malic Acid. Contains: Milk, Soy., Water Ingredients: Water., Espresso Ingredients: Espresso., Whipped Light Cream Ingredients: Cream, Nonfat Milk, Liquid Sugar, Contains 2% Or Less: Mono And Diglycerides, Natural Flavors, Carrageenan. Whipping Propellant (nitrous Oxide). Contains: Milk., Caramel Drizzle Ingredients: Corn Syrup, Sweetened Condensed Milk (milk, Sugar), Sugar, Water, Butter (cream, Salt, Natural Flavor), Salt, Pectin, Disodium Phosphate, Natural Flavor, Caramel Color, Potassium Sorbate (preservative)."
200645,Diet Dr Pepper (Medium),Beverages,,3015,0.0,,Cal.,0.0,,Cal.,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,2.0,0.0015384615384615385,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,30.0,0.013043478260869565,milligrams,0.0,0.0,No unit of measurement,"Ingredients: Carbonated Water, Caramel Color, Phosphoric Acid, Aspartame, Sodium Citrate, Sodium Benzoate (preservative), Caffeine, Acesulfame Potassium, Sucralose, Natural And Artificial Flavors, Dimethylpolysiloxane., Ice Ingredients: Ice.."
200643,Diet Dr Pepper (Extra Small),Beverages,,3013,0.0,,Cal.,0.0,,Cal.,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,2.0,0.0015384615384615385,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,15.0,0.006521739130434782,milligrams,0.0,0.0,No unit of measurement,"Ingredients: Carbonated Water, Caramel Color, Phosphoric Acid, Aspartame, Sodium Citrate, Sodium Benzoate (preservative), Caffeine, Acesulfame Potassium, Sucralose, Natural And Artificial Flavors, Dimethylpolysiloxane., Ice Ingredients: Ice.."
200642,Diet Coke (Medium),"Beverages, Meals-Change Drinks",,652,0.0,,Cal.,0.0,,Cal.,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,15.0,0.006521739130434782,milligrams,0.0,0.0,No unit of measurement,"Ingredients: Carbonated Water, Caramel Color, Phosphoric Acid, Sodium Saccharin, Potassium Benzoate (to Protect Taste), Natural Flavors, Citric Acid, Caffeine, Potassium Citrate, Aspartame, Ice Ingredients: Ice.."
200640,Diet Coke (Extra Small),Beverages,,650,0.0,,Cal.,0.0,,Cal.,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,10.0,0.004347826086956522,milligrams,0.0,0.0,No unit of measurement,"Ingredients: Carbonated Water, Caramel Color, Phosphoric Acid, Sodium Saccharin, Potassium Benzoate (to Protect Taste), Natural Flavors, Citric Acid, Caffeine, Potassium Citrate, Aspartame, Ice Ingredients: Ice.."
200371,Fruit & Maple Oatmeal without Brown Sugar,Breakfast,Milk,2168,270.0,,Cal.,40.0,,Cal.,1110.0,,kilojoules,6.0,0.12,grams,51.0,0.18545454545454546,grams,5.0,0.17857142857142858,grams,17.0,,grams,5.0,0.1,grams,4.0,0.05128205128205128,grams,1.5,0.075,grams,0.0,,grams,5.0,0.016666666666666666,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,50.0,0.038461538461538464,milligrams,2.0,0.1111111111111111,milligrams,8.0,0.0064,milligrams,170.0,0.036170212765957444,milligrams,110.0,0.04782608695652174,milligrams,0.0,0.0,milligrams,"Ingredients: Water, Whole Grain Rolled Oats, Modified Food Starch, Maltodextrin, Natural Flavor, Barley Malt Extract, Caramel Color, Salt., Diced Apples Ingredients: Apples, Calcium Ascorbate (a Blend Of Calcium And Vitamin C To Maintain Color)., Cranberry Raisin Blend Ingredients: Sweetened Dried Cranberries (sugar, Cranberries), California Raisins, Golden Raisins, Sunflower Oil, Sulfur Dioxide As A Preservative (contains Sulfites)., Light Cream Ingredients: Milk, Cream, Sodium Phosphate, Datem, Sodium Stearoyl Lactylate, Sodium Citrate, Carrageenan."
202383,Espresso Americano Coffee (Medium),McCafé,,1318,0.0,,Cal.,0.0,,Cal.,20.0,,kilojoules,0.0,0.0,grams,1.0,0.0036363636363636364,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,15.0,0.011538461538461539,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,15.0,0.006521739130434782,milligrams,65.0,0.1625,milligrams,"Ingredients: Water., Espresso Ingredients: Espresso.."
200336,Iced Caramel Latte (Medium),McCafé,Milk,379,270.0,,Cal.,70.0,,Cal.,1120.0,,kilojoules,9.0,0.18,grams,40.0,0.14545454545454545,grams,0.0,0.0,grams,36.0,,grams,0.0,0.0,grams,8.0,0.10256410256410256,grams,4.5,0.225,grams,0.0,,grams,25.0,0.08333333333333333,milligrams,0.0,0.0,milligrams,4.0,0.2,microgram,320.0,0.24615384615384617,milligrams,0.0,0.0,milligrams,200.0,0.16,milligrams,390.0,0.08297872340425531,milligrams,340.0,0.14782608695652175,milligrams,160.0,0.4,milligrams,
203098,Iced Caramel Macchiato (Medium),McCafé,Milk,2743,310.0,,Cal.,90.0,,Cal.,1290.0,,kilojoules,11.0,0.22,grams,45.0,0.16363636363636364,grams,0.0,0.0,grams,41.0,,grams,0.0,0.0,grams,10.0,0.1282051282051282,grams,6.0,0.3,grams,0.0,,grams,30.0,0.1,milligrams,0.0,0.0,milligrams,4.0,0.2,microgram,390.0,0.3,milligrams,0.0,0.0,milligrams,240.0,0.192,milligrams,470.0,0.1,milligrams,370.0,0.1608695652173913,milligrams,40.0,0.1,milligrams,"Ingredients: Milk, Vitamin D3 Added. Contains: Milk., Ice Ingredients: Ice., Caramel Syrup Ingredients: Sugar, Sweetened Condensed Skim Milk (milk, Sugar), Water, Corn Syrup, Natural Flavors, Brown Sugar, Propylene Glycol, Sea Salt, Disodium Phosphate, Potassium Sorbate (preservative). Contains: Milk., Water Ingredients: Water., Espresso Ingredients: Espresso., Caramel Drizzle Ingredients: Corn Syrup, Sweetened Condensed Milk (milk, Sugar), Sugar, Water, Butter (cream, Salt, Natural Flavor), Salt, Pectin, Disodium Phosphate, Natural Flavor, Caramel Color, Potassium Sorbate (preservative)."
200814,Frappe Oreo (Small),,"Soy, Milk, Wheat",5485,460.0,,Cal.,160.0,,Cal.,,,,6.0,0.12,grams,71.0,0.2581818181818182,grams,1.0,0.03571428571428571,grams,58.0,,grams,,,,17.0,0.21794871794871795,grams,10.0,0.5,grams,0.5,,grams,55.0,0.18333333333333332,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,190.0,0.14615384615384616,milligrams,1.0,0.05555555555555555,milligrams,15.0,0.012,milligrams,75.0,0.015957446808510637,milligrams,150.0,0.06521739130434782,milligrams,80.0,0.2,No unit of measurement,"Ingredients: Ice., Mocha Coffee Frappe Base Ingredients: Cream, Skim Milk, Sugar, Water, High Fructose Corn Syrup, Coffee Extract, Milk, Natural & Artificial Flavors, Cocoa (processed With Alkali), Mono & Diglycerides, Guar Gum, Potassium Citrate, Disodium Phosphate, Carrageenan, Locust Bean Gum, Red 40, Yellow 5, Blue 1. Contains: Milk, Cookies & Crème Syrup Ingredients: Corn Syrup, Water, Natural And Artificial Flavors, Citric Acid, Potassium Sorbate (preservative), Xanthan Gum, Vanillin., Whipped Light Cream Ingredients: Cream, Nonfat Milk, Liquid Sugar, Contains 2% Or Less: Mono And Diglycerides, Natural Flavors, Carrageenan. Whipping Propellant (nitrous Oxide). Contains: Milk., Oreo Cookie Pieces Ingredients: Unbleached Enriched Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate [vitamin B1], Riboflavin [vitamin B2], Folic Acid), Sugar, Palm And/or Canola Oil, Cocoa (processed With Alkali), Invert Sugar, Leavening (baking Soda And/or Calcium Phosphate), Soy Lecithin, Salt, Chocolate, Natural Flavor."
203556,Hi-C Orange Lavaburst (Small),,,620,160.0,,Cal.,0.0,,Cal.,660.0,,kilojoules,40.0,0.8,grams,40.0,0.14545454545454545,grams,0.0,0.0,grams,40.0,,grams,40.0,0.8,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,2.0,0.0015384615384615385,milligrams,39.0,2.1666666666666665,milligrams,0.0,0.0,milligrams,15.0,0.0031914893617021275,milligrams,40.0,0.017391304347826087,milligrams,0.0,0.0,milligrams,"Ingredients: Water, High Fructose Corn Syrup, Citric Acid, Ascorbic Acid (vitamin C), Potassium Benzoate (to Protect Taste), Modified Food Starch, Natural Flavors, Glycerol Ester Of Wood Rosin, Yellow 6, Sucrose Acetate Isobutyrate, Red 40., Ice Ingredients: Ice.."
200323,Big Breakfast with Hotcakes,Breakfast,"Egg, Soy, Milk, Wheat",3590,1340.0,,Cal.,570.0,,Cal.,5620.0,,kilojoules,36.0,0.72,grams,158.0,0.5745454545454546,grams,5.0,0.17857142857142858,grams,48.0,,grams,41.0,0.82,grams,63.0,0.8076923076923077,grams,25.0,1.25,grams,0.5,,grams,525.0,1.75,milligrams,0.0,0.0,milligrams,2.0,0.1,microgram,280.0,0.2153846153846154,milligrams,7.5,0.4166666666666667,milligrams,0.0,0.0,milligrams,980.0,0.20851063829787234,milligrams,2070.0,0.9,milligrams,0.0,0.0,milligrams,"Ingredients: Water, Enriched Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Whey, Corn Flour, Soybean Oil, Sugar, Eggs, Leavening (baking Soda, Sodium Aluminum Phosphate, Monocalcium Phosphate), Dextrose, Emulsifier (mono And Diglycerides, Propylene Glycol Monoesters Of Fats And Fatty Acids, Sodium Stearoyl Lactylate), Salt, Xanthan Gum, Natural Flavors, Beta Carotene (color), Soy Lecithin. Contains: Wheat, Egg, Milk, Soy., Scrambled Eggs Ingredients: Eggs, Citric Acid. Contains: Egg., Biscuit Ingredients: Enriched Flour (bleached Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Cultured Nonfat Buttermilk (cultured Skim Milk, Nonfat Dry Milk, Modified Food Starch, Salt, Mono And Diglycerides, Locust Bean Gum, Carrageenan), Palm Oil, Palm Kernel Oil, Water, Leavening (sodium Bicarbonate, Sodium Aluminum Phosphate, Monocalcium Phosphate), Contains 2% Or Less: Salt, Sugar, Modified Cellulose, Wheat Protein Isolate, Natural Flavor, Modified Food Starch, Xanthan Gum, Soy Lecithin. Contains: Wheat, Milk, Soy., Hotcake Syrup Ingredients: Corn Syrup, Sugar, Water, Natural Flavors, Potassium Sorbate (preservative), Caramel Color., Hash Browns Ingredients: Potatoes, Vegetable Oil (canola Oil, Soybean Oil, Hydrogenated Soybean Oil, Natural Beef Flavor [wheat And Milk Derivatives]*), Salt, Corn Flour, Dehydrated Potato, Dextrose, Sodium Acid Pyrophosphate (maintain Color), Extractives Of Black Pepper. *natural Beef Flavor Contains Hydrolyzed Wheat And Hydrolyzed Milk As Starting Ingredients Contains: Wheat, Milk., Sausage Patty Ingredients: Pork, Water, Salt, Spices, Dextrose, Sugar, Rosemary Extract, Natural Flavors., Salted Whipped Butter Ingredients: Sweet Cream, Salt. Contains: Milk., Clarified Butter Ingredients: Pasteurized Cream (butterfat). Contains: Milk., Salted Butter Ingredients: Cream, Salt."
200062,Vanilla Cone,"Dollar Menu, Desserts & Shakes, Favorites Under 400","Soy, Milk, Wheat",366,200.0,,Cal.,45.0,,Cal.,820.0,,kilojoules,5.0,0.1,grams,32.0,0.11636363636363636,grams,0.0,0.0,grams,23.0,,grams,17.0,0.34,grams,5.0,0.0641025641025641,grams,3.0,0.15,grams,0.0,,grams,20.0,0.06666666666666667,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,180.0,0.13846153846153847,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,240.0,0.05106382978723404,milligrams,80.0,0.034782608695652174,milligrams,0.0,0.0,milligrams,"Ingredients: Milk, Sugar, Cream, Corn Syrup, Natural Flavor, Mono And Diglycerides, Cellulose Gum, Guar Gum, Carrageenan, Vitamin A Palmitate. Contains: Milk., Cake Cone Ingredients: Enriched Flour (wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Tapioca Starch, Sugar, Canola Oil Or A Blend Of Soybean Oil, Palm Oil And Soy Lecithin, Leavening (baking Soda, Ammonium Bicarbonate), Salt, Annatto Extract (color), Natural Flavor, Corn Syrup."
203625,Cinnamon Roll,McCafé® Bakery,"Milk, Soy, Eggs, Wheat",1557,560.0,,Cal.,150.0,,Cal.,2330.0,,kilojoules,9.0,0.18,grams,92.0,0.33454545454545453,grams,8.0,0.2857142857142857,grams,46.0,,grams,46.0,0.92,grams,17.0,0.21794871794871795,grams,8.0,0.4,grams,0.0,,grams,35.0,0.11666666666666667,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,50.0,0.038461538461538464,milligrams,3.5,0.19444444444444445,milligrams,0.0,0.0,milligrams,190.0,0.04042553191489362,milligrams,490.0,0.21304347826086956,milligrams,0.0,0.0,milligrams,"Ingredients: Sugar, Enriched Flour (wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Fractionated Palm And Palm Oils, Brown Sugar, Whey, Eggs, Maltodextrin, Cream Cheese (pasteurized Milk And Cream, Salt, Carob Bean Gum, Cheese Culture), Yeast, Contains 2% Or Less: Mono- And Diglycerides, Cinnamon, Salt, Natural Flavors, Colors (beta Carotene, Titanium Dioxide), Corn Syrup, Preservatives (citric Acid, Potassium Sorbate, Alpha-tocopherols, Propionic Acid, Phosphoric Acid), Agar, Locust Bean Gum, Soybean Oil, Polysorbate 60, Anhydrous Milk Fat, Carrageenan, Vitamin A Palmitate, Nonfat Milk, Sodium Caseinate, Enzymes, Ascorbic Acid, Soy Flour."
200340,Hash Browns,"Breakfast, Dollar Menu, ADB Muffin, AM D123 Menu, Meals-Change Sides, D123 Menu, ADB Biscuit, All Day Breakfast, Favorites Under 400","Milk, Wheat",35,140.0,,Cal.,70.0,,Cal.,610.0,,kilojoules,2.0,0.04,grams,18.0,0.06545454545454546,grams,2.0,0.07142857142857142,grams,0.0,,grams,0.0,0.0,grams,8.0,0.10256410256410256,grams,1.0,0.05,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,8.0,0.006153846153846154,milligrams,0.5,0.027777777777777776,milligrams,0.0,0.0,milligrams,240.0,0.05106382978723404,milligrams,310.0,0.13478260869565217,milligrams,0.0,0.0,milligrams,"Ingredients: Potatoes, Vegetable Oil (canola Oil, Soybean Oil, Hydrogenated Soybean Oil, Natural Beef Flavor [wheat And Milk Derivatives]*), Salt, Corn Flour, Dehydrated Potato, Dextrose, Sodium Acid Pyrophosphate (maintain Color), Extractives Of Black Pepper. *natural Beef Flavor Contains Hydrolyzed Wheat And Hydrolyzed Milk As Starting Ingredients"
